COUNTRY_CODE,USER_ID,MATCHES_STARTED,MATCHES_COMPLETED,MATCHES_WON,AVG_WIN_RATE,RETENTION_RATE,INSTALL_DATE,PLAY_DATE
AU,eb4427a9661ed633af3b8f0cc9475d7a2fe0a19a,0,0,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,ebbbd74a8d3f6c05f3d656aa3d3ba4b84c4262bd,56,48,1,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,efd0c410a69e3384bfe7781b8976ad887844d903,17,17,1,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
AU,fdf7756c3868a1f9c4f57eb1cb8b5fb9aef92703,0,0,0,0.025617566331198535,0.0,2021-02-04 02:28:00,2021-01-08
BD,2981bcf8006cb772b1e7cd34554c2a434412e20c,64,62,0,0.0,0.0,2021-12-02 11:24:00,2021-02-13
BD,3deeb8921ebf808d33cf7b592917edd6a4936eb0,1,1,0,0.0,0.0,2021-12-02 11:24:00,2021-02-13
BE,0141bb0ba99b07bf2439eee7e40e18c523a3dc3d,76,73,4,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,07bb6e6726f1fe9dc749bdf612288fda00bff825,10,10,1,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,0ff700e762ffc72d35fd12e9e0b034377bedafb8,50,49,0,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,1612890603c05f3d24ff01921c3fd5b3ee47098d,207,195,6,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,1a187aa1e4fc65890f2f0d76264db069bd3ca417,495,435,36,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,261b146022c69cc24d3b6411c4347aef5a5a2bf6,41,39,0,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,30bdee2221e92fb6101fded7ba9925ccc1b0411f,484,476,20,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,3f66aecd21372cc4cc0a76de3f54a73c34cf2448,46,35,1,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,4f6723eb92a44f6404d7e8d3fc2669c3b6b279db,12,11,1,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,614c49a4d7011feeb43102d383497d2aa6ae0d42,0,0,0,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,7c703c68b409fb56191c872135f469323e267506,47,46,0,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,96fb5e3d781f05045333bc6efec4b5e85294fa1f,10,7,0,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,9a3d912ef1402bf5235c425da13435be05ecdc5c,270,267,0,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,a119a2d47115f39bf483e951fac1315eb0c98835,81,78,0,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,cd1bf9d0924b3d82c41453caa0b4b20efb756a46,251,245,17,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,cd1f992ac576d6d02077ac21252fec37b693523b,24,24,0,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,d94a3e7f18e579feba9e5f58d93c80ee5b194879,233,228,12,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BE,fd94ee19118a4d2895bcf25128a742e13b3d83a7,44,37,2,0.04434589800443459,0.0,2021-01-13 00:00:00,2021-01-03
BG,9392aaf6c653beaa314bf40f55668859cf278767,4,4,0,0.03278688524590164,0.0,2022-03-08 20:07:00,2022-03-08
