USER_ID,PLAY_DATE,MATCHES_STARTED,MATCHES_COMPLETED,MATCHES_WON,INSTALL_DATE,COUNTRY_CODE
f05c37c1f6381f059ace8661db50793d0e8f6099,28/06/24 00:00,2,2,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,21/07/22 00:00,1,1,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,13/07/22 00:00,1,1,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,29/08/23 00:00,2,1,1,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,16/09/22 00:00,3,2,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,01/06/24 00:00,1,1,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,13/05/23 00:00,1,1,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,12/03/23 00:00,6,6,1,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,20/03/23 00:00,1,1,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,05/11/22 00:00,1,1,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,23/04/23 00:00,0,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,03/04/23 00:00,0,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,01/03/23 00:00,2,2,1,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,10/07/22 00:00,3,3,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,22/06/22 00:00,2,2,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,01/07/22 00:00,0,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,13/08/22 00:00,5,5,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,18/11/21 00:00,4,4,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,18/05/22 00:00,8,8,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,08/08/23 00:00,6,6,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,09/06/23 00:00,0,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,06/03/23 00:00,0,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,05/11/21 00:00,14,14,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,25/06/23 00:00,1,1,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,10/09/23 00:00,0,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,27/03/23 00:00,1,1,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,26/04/23 00:00,0,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,25/11/22 00:00,0,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,20/04/23 00:00,1,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,25/06/22 00:00,3,3,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,06/07/24 00:00,3,3,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,26/06/22 00:00,7,7,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,19/03/23 00:00,0,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,16/07/22 00:00,6,6,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,02/03/23 00:00,2,2,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,29/11/22 00:00,3,3,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,12/05/23 00:00,1,1,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,23/08/22 00:00,7,7,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,20/05/22 00:00,0,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,15/06/22 00:00,0,0,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,28/05/22 00:00,3,3,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,18/09/22 00:00,4,4,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,24/06/22 00:00,18,18,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,23/06/22 00:00,10,10,1,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,06/11/21 00:00,17,17,0,05/11/21 00:00,HR
f05c37c1f6381f059ace8661db50793d0e8f6099,19/05/22 00:00,2,2,0,05/11/21 00:00,HR
395cd82338c63db18ae542b0d378112f52b46686,08/01/24 00:00,4,4,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,02/10/22 00:00,20,17,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,17/07/22 00:00,10,10,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,22/03/24 00:00,5,3,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,31/12/23 00:00,7,7,2,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,13/12/22 00:00,3,2,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,31/07/22 00:00,4,4,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,03/07/23 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,15/09/22 00:00,6,5,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,05/11/22 00:00,1,0,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,30/09/22 00:00,7,7,1,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,19/07/22 00:00,7,7,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,11/09/22 00:00,31,9,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,26/07/22 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,01/01/23 00:00,1,0,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,13/01/24 00:00,2,2,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,21/07/22 00:00,12,11,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,01/10/22 00:00,6,4,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,27/11/22 00:00,5,4,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,17/09/22 00:00,8,8,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,15/07/22 00:00,7,7,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,29/09/22 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,27/01/24 00:00,3,3,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,12/09/22 00:00,16,7,1,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,26/02/23 00:00,1,0,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,06/04/24 00:00,1,0,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,24/09/22 00:00,4,4,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,10/08/22 00:00,14,6,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,21/03/24 00:00,1,0,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,25/09/22 00:00,4,3,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,12/08/22 00:00,16,14,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,30/04/23 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,05/09/22 00:00,3,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,11/08/22 00:00,2,2,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,14/04/24 00:00,2,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,15/10/22 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,03/10/22 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,22/09/22 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,19/11/22 00:00,0,0,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,23/09/22 00:00,6,5,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,12/10/22 00:00,2,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,30/07/22 00:00,6,6,1,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,16/09/22 00:00,3,3,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,20/11/22 00:00,4,2,2,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,20/07/22 00:00,6,6,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,05/09/23 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,04/08/22 00:00,3,3,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,09/10/22 00:00,2,2,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,11/01/24 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,13/07/23 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,04/09/22 00:00,12,11,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,04/10/22 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,14/08/22 00:00,12,9,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,12/05/23 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,16/03/24 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,16/10/22 00:00,3,2,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,25/12/22 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,29/01/23 00:00,10,10,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,11/10/22 00:00,2,2,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,17/10/22 00:00,2,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,24/10/22 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,08/10/22 00:00,2,2,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,29/07/22 00:00,9,9,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,02/08/22 00:00,5,5,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,03/08/22 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,28/05/23 00:00,1,1,1,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,22/07/22 00:00,2,2,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,25/07/22 00:00,9,9,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,09/07/23 00:00,1,1,1,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,01/08/22 00:00,15,15,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,25/11/22 00:00,4,4,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,18/07/22 00:00,3,3,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,14/11/22 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,16/07/22 00:00,33,31,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,14/01/24 00:00,0,0,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,18/06/23 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,06/08/22 00:00,2,2,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,15/11/22 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,25/08/22 00:00,9,9,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,06/01/24 00:00,1,1,0,15/07/22 09:12,JP
395cd82338c63db18ae542b0d378112f52b46686,03/09/22 00:00,24,21,0,15/07/22 09:12,JP
86f0ff68e8043b676217193847ea171d649b3044,05/11/23 00:00,1,0,0,10/08/23 09:31,JP
86f0ff68e8043b676217193847ea171d649b3044,01/06/24 00:00,4,2,0,10/08/23 09:31,JP
86f0ff68e8043b676217193847ea171d649b3044,11/05/24 00:00,1,0,0,10/08/23 09:31,JP
86f0ff68e8043b676217193847ea171d649b3044,11/08/23 00:00,3,2,0,10/08/23 09:31,JP
86f0ff68e8043b676217193847ea171d649b3044,10/08/23 00:00,1,0,0,10/08/23 09:31,JP
d034c445dc2fc20d8441f7d9713613f6ba795f62,27/06/22 00:00,12,12,2,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,03/07/22 00:00,4,4,1,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,26/06/22 00:00,12,12,0,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,28/06/22 00:00,46,45,5,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,05/07/22 00:00,2,2,0,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,25/06/22 00:00,7,7,0,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,18/07/22 00:00,0,0,0,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,03/09/22 00:00,3,3,0,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,08/07/22 00:00,2,2,0,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,03/08/22 00:00,2,2,0,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,29/06/22 00:00,4,4,0,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,30/06/22 00:00,12,12,0,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,02/07/22 00:00,9,9,0,24/06/22 19:46,KR
d034c445dc2fc20d8441f7d9713613f6ba795f62,24/06/22 00:00,5,2,0,24/06/22 19:46,KR
0243d837d49a9d51a29d211e7738eccf903a4742,05/01/23 00:00,0,0,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,25/12/22 00:00,23,20,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,13/01/23 00:00,0,0,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,26/12/22 00:00,5,5,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,13/08/23 00:00,2,2,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,01/01/23 00:00,0,0,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,17/02/23 00:00,3,3,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,31/12/22 00:00,1,0,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,11/06/23 00:00,0,0,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,30/12/22 00:00,1,0,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,29/12/22 00:00,3,2,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,15/04/23 00:00,1,1,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,04/01/23 00:00,4,2,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,14/10/23 00:00,1,1,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,03/05/24 00:00,4,3,0,25/12/22 03:14,AU
0243d837d49a9d51a29d211e7738eccf903a4742,28/12/22 00:00,6,5,0,25/12/22 03:14,AU
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,31/03/22 00:00,1,1,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,27/06/21 00:00,14,12,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,28/06/21 00:00,4,4,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,01/10/21 00:00,3,3,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,02/07/22 00:00,1,1,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,18/09/22 00:00,2,2,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,29/06/21 00:00,4,4,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,30/06/22 00:00,5,4,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,12/08/21 00:00,3,3,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,16/07/22 00:00,4,4,1,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,22/06/22 00:00,11,11,2,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,06/07/22 00:00,1,1,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,22/07/21 00:00,0,0,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,11/07/22 00:00,1,1,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,20/07/21 00:00,1,1,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,21/06/22 00:00,1,1,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,30/09/21 00:00,1,1,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,23/09/22 00:00,14,13,4,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,25/06/22 00:00,5,5,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,26/02/23 00:00,6,4,0,27/06/21 11:13,JP
e3d125673495f1b8ca9e3e96131e3b0be73b5c72,24/06/22 00:00,6,4,0,27/06/21 11:13,JP
b4ec492eb8daf068baf32b8beb5351170a965670,15/01/22 00:00,2,1,0,15/01/21 15:36,GB
b4ec492eb8daf068baf32b8beb5351170a965670,16/01/22 00:00,9,7,0,15/01/21 15:36,GB
b4ec492eb8daf068baf32b8beb5351170a965670,05/03/21 00:00,7,7,0,15/01/21 15:36,GB
b4ec492eb8daf068baf32b8beb5351170a965670,17/02/21 00:00,4,4,0,15/01/21 15:36,GB
b4ec492eb8daf068baf32b8beb5351170a965670,23/01/21 00:00,1,1,0,15/01/21 15:36,GB
b4ec492eb8daf068baf32b8beb5351170a965670,15/01/21 00:00,22,22,0,15/01/21 15:36,GB
b4ec492eb8daf068baf32b8beb5351170a965670,14/02/24 00:00,4,4,0,15/01/21 15:36,GB
15d25298ae2bc841e20c7db05f2cb84cf2037eaf,27/06/22 00:00,2,2,1,15/01/22 20:41,GR
15d25298ae2bc841e20c7db05f2cb84cf2037eaf,14/07/22 00:00,0,0,0,15/01/22 20:41,GR
15d25298ae2bc841e20c7db05f2cb84cf2037eaf,03/07/22 00:00,4,4,0,15/01/22 20:41,GR
15d25298ae2bc841e20c7db05f2cb84cf2037eaf,28/08/23 00:00,6,6,0,15/01/22 20:41,GR
15d25298ae2bc841e20c7db05f2cb84cf2037eaf,15/01/22 00:00,14,13,0,15/01/22 20:41,GR
15d25298ae2bc841e20c7db05f2cb84cf2037eaf,16/01/22 00:00,3,3,0,15/01/22 20:41,GR
15d25298ae2bc841e20c7db05f2cb84cf2037eaf,18/01/22 00:00,1,1,0,15/01/22 20:41,GR
15d25298ae2bc841e20c7db05f2cb84cf2037eaf,25/06/22 00:00,6,6,0,15/01/22 20:41,GR
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,08/07/22 00:00,1,1,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,05/06/22 00:00,3,3,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,03/07/22 00:00,7,7,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,07/01/24 00:00,2,2,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,29/06/22 00:00,12,12,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,04/07/22 00:00,2,2,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,07/07/22 00:00,1,1,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,27/07/22 00:00,4,4,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,06/05/22 00:00,1,1,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,05/07/23 00:00,1,1,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,25/06/23 00:00,1,1,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,20/07/22 00:00,3,3,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,27/06/23 00:00,1,1,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,02/08/22 00:00,3,3,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,09/06/22 00:00,3,3,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,16/04/22 00:00,1,1,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,15/04/22 00:00,1,1,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,12/06/22 00:00,0,0,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,16/07/22 00:00,2,2,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,28/06/22 00:00,2,2,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,08/06/22 00:00,14,14,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,27/01/23 00:00,1,1,0,15/04/22 12:06,SA
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,22/03/24 00:00,0,0,0,15/04/22 12:06,SA
9be8893fb82ff5978c6be3341b658cabb5bf15d4,27/06/22 00:00,9,9,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,29/07/22 00:00,3,3,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,12/04/24 00:00,3,3,2,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,01/08/22 00:00,3,2,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,30/06/22 00:00,8,7,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,12/10/22 00:00,1,1,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,21/04/24 00:00,2,2,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,09/07/22 00:00,1,1,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,19/08/21 00:00,1,1,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,02/04/22 00:00,2,2,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,25/08/21 00:00,2,2,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,29/06/22 00:00,2,2,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,22/06/22 00:00,1,1,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,13/12/21 00:00,5,5,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,03/05/24 00:00,7,7,1,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,18/04/24 00:00,4,4,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,12/03/21 00:00,1,1,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,14/03/24 00:00,6,6,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,05/07/22 00:00,3,3,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,12/02/22 00:00,1,1,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,02/10/23 00:00,0,0,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,01/07/22 00:00,3,3,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,05/04/24 00:00,12,12,1,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,07/05/24 00:00,3,3,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,27/07/22 00:00,8,7,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,28/01/23 00:00,8,8,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,09/12/21 00:00,8,8,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,13/07/22 00:00,3,3,1,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,09/04/24 00:00,9,9,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,28/07/22 00:00,1,1,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,29/09/23 00:00,0,0,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,20/04/22 00:00,8,8,0,06/03/21 22:20,US
9be8893fb82ff5978c6be3341b658cabb5bf15d4,16/12/21 00:00,4,4,0,06/03/21 22:20,US
